CustomerID,cluster,Customer_Segment,Days_Since_Last_Purchase,Total_Transactions,Total_Spend,Recommendation,Rec1_Description,Rec2_Description,Rec3_Description
14693.0,1,At Risk Customers,264,1,172.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14697.0,1,At Risk Customers,218,2,188.60999999999999,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER
14698.0,1,At Risk Customers,1,5,1217.27,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14700.0,1,At Risk Customers,32,3,2195.1,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14703.0,1,At Risk Customers,14,1,318.17,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14710.0,1,At Risk Customers,14,4,599.48,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
14712.0,1,At Risk Customers,29,3,917.07,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14716.0,1,At Risk Customers,43,2,307.51,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14720.0,1,At Risk Customers,5,3,663.81,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14722.0,1,At Risk Customers,147,1,180.42000000000002,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14723.0,1,At Risk Customers,10,6,1120.66,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
14727.0,1,At Risk Customers,274,1,268.58,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14738.0,1,At Risk Customers,39,9,1289.94,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14740.0,1,At Risk Customers,191,4,1423.21,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14752.0,1,At Risk Customers,43,1,389.64,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14756.0,1,At Risk Customers,15,1,738.96,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14757.0,1,At Risk Customers,75,1,420.5,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
14758.0,1,At Risk Customers,144,4,1484.06,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14761.0,1,At Risk Customers,58,2,255.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14765.0,1,At Risk Customers,29,3,254.11,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14768.0,1,At Risk Customers,17,3,139.5,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14770.0,1,At Risk Customers,232,2,876.42,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
14772.0,1,At Risk Customers,112,1,139.26,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14778.0,1,At Risk Customers,127,2,730.86,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14779.0,1,At Risk Customers,280,3,386.15,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14784.0,1,At Risk Customers,26,2,289.99,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
14785.0,1,At Risk Customers,10,2,77.4,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14788.0,1,At Risk Customers,7,2,679.4399999999999,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER,JUMBO BAG RED RETROSPOT
14789.0,1,At Risk Customers,28,1,197.64,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14790.0,1,At Risk Customers,16,4,745.06,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER
14792.0,1,At Risk Customers,63,2,0.0,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14793.0,1,At Risk Customers,4,2,214.14,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14795.0,1,At Risk Customers,166,1,131.45000000000002,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14801.0,1,At Risk Customers,61,1,189.34,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14803.0,1,At Risk Customers,162,3,845.55,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14804.0,1,At Risk Customers,8,1,353.27,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14805.0,1,At Risk Customers,15,4,546.4,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14806.0,1,At Risk Customers,75,1,193.39000000000001,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14810.0,1,At Risk Customers,40,11,2085.33,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14813.0,1,At Risk Customers,369,2,152.88,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14816.0,1,At Risk Customers,197,1,271.85,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14818.0,1,At Risk Customers,73,3,657.8,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
14819.0,1,At Risk Customers,64,2,272.07,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14820.0,1,At Risk Customers,21,4,507.29,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14823.0,1,At Risk Customers,180,3,321.43,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14824.0,1,At Risk Customers,10,4,1127.71,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14828.0,1,At Risk Customers,196,3,2139.76,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER
14829.0,1,At Risk Customers,29,6,644.65,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14837.0,1,At Risk Customers,89,5,1641.2,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14840.0,1,At Risk Customers,267,1,62.85,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14847.0,1,At Risk Customers,148,1,309.4,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14855.0,1,At Risk Customers,119,2,645.65,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14856.0,1,At Risk Customers,36,3,1290.53,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14860.0,1,At Risk Customers,8,2,168.62,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
14863.0,1,At Risk Customers,29,1,266.76,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14865.0,1,At Risk Customers,7,2,52.2,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER
14867.0,1,At Risk Customers,185,4,701.33,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
14869.0,1,At Risk Customers,3,3,717.7,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14873.0,1,At Risk Customers,210,1,519.68,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14878.0,1,At Risk Customers,12,9,1476.09,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14880.0,1,At Risk Customers,77,3,675.59,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14881.0,1,At Risk Customers,19,1,255.4,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14882.0,1,At Risk Customers,26,2,589.7,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14883.0,1,At Risk Customers,18,7,756.64,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
14885.0,1,At Risk Customers,131,1,765.3199999999999,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14886.0,1,At Risk Customers,252,1,364.8,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14889.0,1,At Risk Customers,336,1,135.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14890.0,1,At Risk Customers,253,1,125.65,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14891.0,1,At Risk Customers,148,2,554.38,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14894.0,1,At Risk Customers,85,1,655.75,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14896.0,1,At Risk Customers,204,2,468.77000000000004,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14910.0,1,At Risk Customers,2,7,389.86,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14912.0,1,At Risk Customers,16,2,867.85,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14913.0,1,At Risk Customers,35,4,1227.43,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14921.0,1,At Risk Customers,30,2,1316.07,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14923.0,1,At Risk Customers,50,1,749.1,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14924.0,1,At Risk Customers,245,1,310.05,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14932.0,1,At Risk Customers,365,1,313.53,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14937.0,1,At Risk Customers,56,4,1617.63,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14946.0,1,At Risk Customers,14,1,100.9,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14950.0,1,At Risk Customers,8,2,361.25,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14954.0,1,At Risk Customers,12,1,294.85,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14957.0,1,At Risk Customers,253,1,58.49,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14958.0,1,At Risk Customers,147,3,483.72999999999996,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14959.0,1,At Risk Customers,59,5,684.97,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
14960.0,1,At Risk Customers,8,2,221.27,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14963.0,1,At Risk Customers,9,5,1472.34,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14965.0,1,At Risk Customers,96,2,596.09,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14966.0,1,At Risk Customers,14,1,183.02,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14967.0,1,At Risk Customers,49,1,463.8,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14970.0,1,At Risk Customers,68,4,1592.06,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14971.0,1,At Risk Customers,35,3,1097.98,Send personalized re-engagement emails with offers,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER,JUMBO BAG RED RETROSPOT
14973.0,1,At Risk Customers,107,3,1314.45,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
14975.0,1,At Risk Customers,57,1,279.94,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14976.0,1,At Risk Customers,57,7,749.86,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14981.0,1,At Risk Customers,246,1,102.12,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14984.0,1,At Risk Customers,19,2,202.37,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14985.0,1,At Risk Customers,198,2,292.01,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14988.0,1,At Risk Customers,211,1,334.54,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
14995.0,1,At Risk Customers,38,2,231.98000000000002,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15000.0,1,At Risk Customers,47,1,490.52,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15004.0,1,At Risk Customers,147,1,1220.38,Send personalized re-engagement emails with offers,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15007.0,1,At Risk Customers,159,1,156.91,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15009.0,1,At Risk Customers,12,3,1259.43,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,JUMBO BAG RED RETROSPOT
15010.0,1,At Risk Customers,35,1,308.94,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15014.0,1,At Risk Customers,43,2,257.67,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15017.0,1,At Risk Customers,33,1,125.58,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15019.0,1,At Risk Customers,266,1,252.81,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15022.0,1,At Risk Customers,11,4,852.39,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15025.0,1,At Risk Customers,33,1,361.96,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOURS SILK FAN,WHITE HANGING HEART T-LIGHT HOLDER
15027.0,1,At Risk Customers,30,6,1051.95,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15028.0,1,At Risk Customers,8,4,627.13,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15030.0,1,At Risk Customers,71,2,518.28,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15035.0,1,At Risk Customers,89,1,252.73000000000002,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15038.0,1,At Risk Customers,43,7,645.84,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15049.0,1,At Risk Customers,273,1,121.17000000000002,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15051.0,1,At Risk Customers,23,3,1383.3600000000001,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15054.0,1,At Risk Customers,12,2,302.1,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
15057.0,1,At Risk Customers,275,2,1489.5,Send personalized re-engagement emails with offers,WORLD WAR 2 GLIDERS ASSTD DESIGNS,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN
